id,name:it,name:fur,loc_name:fur,name:sl,name:de,place,kind
9392030243,Borgo San Leonardo,Borc Sliç,,,,isolated_dwelling,node
9439527287,Stavoli Suart,Stâi Suart,,,,locality,node
9442747863,San Vincenzo,San Vincent Pascalon,,,,locality,node
9444662950,Chiaranda,Cjarande,,,,locality,node
9450403818,Stavolo Pecol,Stâli Pecol,,,,locality,node
9452912214,Stavoli Longera,Stâi Longjere,,,,locality,node
9476597399,Stavoli Zualt,Stali Zualt,,,,locality,node
9486162187,Stalla Giordani,Stale Zordan,,,,locality,node
9486162188,Stalla Gubit,Stale Gubit,,,,locality,node
9624222655,Aprato,Daprât,,,,hamlet,node
9624222656,Borgo Madonna / Borc di Madone,Borc di Madone,,,,hamlet,node
9624222657,Borgo Polla,Borc Pole,,,,hamlet,node
9916760726,Lignano Sabbiadoro,Lignan,,,,village,node
9916760727,Casabianca,Cjase Blancje,,,,hamlet,node
10098179250,Castoia,Salin,,,,hamlet,node
10127802449,Toof,Tôf,,,,locality,node
10152488186,San Mauretto,San Maurut,,,,hamlet,node
10219953261,Pura,Pure,,,,isolated_dwelling,node
10308442132,Borgo dei Michelini,Borc dai Michelins,,,,hamlet,node
10720861062,Settimo,Sietim,,,,hamlet,node
10733689722,San Leonardo,San Lenart,,,,isolated_dwelling,node
10816861777,Sabbionera,Sabionere,,,,hamlet,node
10990129172,Castelliere,Cjastilîr,,,,village,node
10991856694,Partidor,Partidôr,,,,suburb,node
11105562031,Stavolo Gran Costa,Stâi Gran Cueste,,,,locality,node
11336204159,Case Tossut,Cjasis Tossut,,,,isolated_dwelling,node
11374179956,Marsure di Sopra,Marsure Disore,,,,isolated_dwelling,node
11368233624,Case Italia,Cjasis Italia,,,,hamlet,node
11432734057,Stalla Melossi,Stale Melos,,,,locality,node
11432734058,Stalla Moret,Stale Moret,,,,locality,node
11432734059,Stalla Del Bianco,Stale Dal Blanc,,,,locality,node
11449481064,Località Comunali,Comunâi,,,,neighbourhood,node
11453667683,Casa Bianca,Cjase Blancje,,,,locality,node
11456281570,Zona Industriale di Aiello del Friuli,Zone industriâl di Dael,,,,locality,node
11622315180,Località Casabianca,Localitât Cjaseblancje,Localitât Cjasablancja,,,hamlet,node
11669261170,Stavoli Poz Grand,Stâi Poz Grant,,,,locality,node
11682127837,Molino di Saletto,Mulin di Salet,,,,isolated_dwelling,node
11723893632,Casali Colle,Cjasâi Cuel,,,,isolated_dwelling,node
11778659443,Braida Bottari,Braide Botari,,,,hamlet,node
11778659447,Rosa Vecchia,Rose Vecje,,,,isolated_dwelling,node
11778659448,Borgo Fabbria,Favriis,,,,hamlet,node
11840554932,San Mauro,Sant Maur,,Šmaver,,suburb,node
11847564203,Case dei Gravotti,Gravôts,,,,isolated_dwelling,node
11847564268,Borgo di Sopra,Borç Disore,,,,hamlet,node
11895894182,Piazza I Maggio,Zardin Grant,,,,square,node
11895894184,Piazza Chiavris,Plaçal Cjavriis,,,,square,node
11940688515,Casali Vena,Cjasâi Vene,,,,hamlet,node
11990146125,Boreana,Boreane,,,,hamlet,node
12013206607,Porcia,Purcie,,,,hamlet,node
12213549039,Casali Malina,Cjasâi Maline,,,,isolated_dwelling,node
12213573108,Casali Lonzano,Cjasâi Lonçan,,,,isolated_dwelling,node
12215596735,Gradaria,Gradarie,,,,locality,node
12282484038,San Giacomo,Sant Jacum,,,,hamlet,node
12282484040,Casa Tosini,Cjase Tosini,,,,hamlet,node
12282484050,Nogaredo,Nogarêt,,,,hamlet,node
12282484053,Musil,Musìl,,,,hamlet,node
12269627862,Località Fontanasso,Fontanis,,,,isolated_dwelling,node
12269627863,Borgo Fontanis,Borc Fontanis,,,,isolated_dwelling,node
12330497976,Borgo Marano,Borc Maran,,,,isolated_dwelling,node
12367970606,Pian di Monte,Plan di Mont,,,,locality,node
12368552718,Piano del Carbone,Plan dal Cjarbon,,,,locality,node
12398753022,Polesan,Polesan,,,,hamlet,node
12398753023,Baredo,Barêt,,,,hamlet,node
12398753024,Fornaci,Fornâs,,,,hamlet,node
12415669951,Zona Artigianale Cordovado,Zone Artigjanâl di Cordovât,,,,neighbourhood,node
12415670092,P.i.p. Feletti,P.i.p. Felets,,,,neighbourhood,node
12466622025,Borgo di Mezzo,Borc di Mieç,,,,hamlet,node
12470938680,Borgo Verde,Borc Vert,,,,hamlet,node
12471002432,Casanova,Cjasegnove,,,,quarter,node
12419949299,Zona artigianale Villotta,Zone Artigjanâl di Vilote,,,,neighbourhood,node
12419951486,Zona Artigianale Banduzzo,Zone Artigjanâl di Banduts,,,,neighbourhood,node
12419951565,Case Banduzzo,Cjase Banduts,,,,isolated_dwelling,node
12419951650,Zona Industriale Marignana,Zone Industriâl di Marignane,,,,neighbourhood,node
12479189760,Orti,Orts,,,,locality,node
12484149143,Passo Mauria,Pas de Maurie,,,,hamlet,node
12546632237,Comunale / Copece,Cumunâi,,,,isolated_dwelling,node
12546632238,Tabina,Tabine,,,,isolated_dwelling,node
12546632239,Casa Delizia,Cjasa Delizia,,,,locality,node
12546632244,Rossit/Comunale di Mezzo - Rossit/Cumunâi di Mieç,Rossit / Cumunâi di Mieç,,,,isolated_dwelling,node
12546632245,Casa Bianca,Cjaseblancje,Cjasablancja,,,isolated_dwelling,node
12582930047,Case Osoppo,Cjasis Osôf,,,,locality,node
12606825176,Runcis,Runcis,,,,hamlet,node
12662954663,Chiaranda,Cjaranda,,,,locality,node
12750588806,Casa Cjadin,Cjase Cjadin,Cjasa Cjadin,,,locality,node
12863354619,Molino Majaroff,Mulin dal Majaroff,,,,isolated_dwelling,node
12863355048,Casa Stefanòn,Cjase Stefanòn,,,,locality,node
12863355050,Casa Nadalin,Cjase Nadalin,,,,locality,node
12863355087,Borgo Picci,Borc Picci,,,,locality,node
12863355101,Bagnara | Rojale,Bagnare,,,,hamlet,node
12863355108,Casa Della Bianca,Cjase Della Bianca,,,,isolated_dwelling,node
12863355109,Casa Bot,Cjase Bot,,,,locality,node
12863355110,Casa Tavàn,Cjase Tavàn,,,,locality,node
12953463301,Villa,Vile,,,,neighbourhood,node
12953574851,Venchieredo / Vincjareit,Vincjarêt,Vincjareit,,,neighbourhood,node
12992087034,Mioni,I Mions,,,,hamlet,node
12992087035,Mistris,I Mistris,,,,isolated_dwelling,node
12992087036,Paiani,I Paians,,,,hamlet,node
12992087037,Toffoli,I Tofui,,,,hamlet,node
12992087038,Visinale,Visinâl,,,,hamlet,node
12992155930,Basoia,Basua,,,,hamlet,node
12992889331,Borgo Cracigna,Scrassigne,,,,hamlet,node
12992889332,Campolongo,Cjamplunc,,,,hamlet,node
12992889333,Canalutto,Cjanalut,,,,isolated_dwelling,node
12992889334,Borgo Poiana,Borc Poane,,,,isolated_dwelling,node
12992938384,Stavolo di Nispis,Stâli di Nispis,,,,locality,node
12997351880,Campolaro,Cjampolâr,,,,hamlet,node
12997369772,Vidali di Chiusaforte,Vidâi di Scluse,,,,isolated_dwelling,node
12997632255,Darnazzacco,Starnaçâs,,,,hamlet,node
12997687634,Pra di Corte,Pradicort,,,,isolated_dwelling,node
13001117466,Pecolle di Sopra,Pecol Disore,,,,hamlet,node
13001294587,Pradibosco,Pradibosc,,,,hamlet,node
13037193151,Salvina,Salvine,,,,locality,node
13037193152,Carbonaia,Modolêts,,,,hamlet,node
13037193153,Mure,Modolêts,,,,locality,node
13037193154,Passo della Torre,Modolêts,,,,locality,node
13134892197,Pasco,Pasc,,,,locality,node
13134896301,Lavia,Lavie,,,,locality,node
13135738638,Rovaredo,Rovarêt / Rovaredo,,,,locality,node
13135738640,Batello,Batèl,,,,locality,node
13135738643,Dalbasso,Delbàs,,,,locality,node
13087474980,Modotto,Modot,,,,hamlet,node
13172905517,Santa Maria,Sante Marie,,,,locality,node
13203466624,Molino Braidis,Mulin Braidis,,,,isolated_dwelling,node
13340613643,Ca' Bosero,Cja Bosar,,,,locality,node
13340613644,Ca' Venier,Cja Venier,,,,hamlet,node
13342160632,Ca' Dante,Cja Dant,,,,hamlet,node
13342160635,Ca' Toffoli,Cja Toful,,,,isolated_dwelling,node
13342160639,Ca' Coletti,Cja Colet,,,,isolated_dwelling,node
13353630647,Borgo Curminie,Borc Curminie,,,,hamlet,node
13356448131,Monticello,Montisel,,,,locality,node
13368053794,,Forcje,,,,locality,node
13433476863,Colloredo,Coloret,,,,locality,node
39424614,Isola di Barbana,Barbane,,Barbana,,islet,way
99622046,Piazza Giacomo Matteotti,Place San Jacum,,,,square,way
177947917,Piazza San Rocco,Place San Roc,,,,square,way
204852284,Piazza Perissini,Plasse,,,,square,way
424726597,Salcano,Salcan,,,Sollingen,village,way
553290669,Marano Lagunare,Maran,,,,village,way
787959630,Mazzoletta di Fiumicello,Massoleta,,,,isolated_dwelling,way
1059307712,Piazza don Antonio De Senibus,Plasse,,,,square,way
1062135615,Cascina Rinaldi,Cassine Rinaldi,,,,hamlet,way
1066671367,Gramogliano,Gramoan,,,,hamlet,way
1300455222,Piazza Roma,Place Rome,,,,square,way
1300455223,Piazza del Porto,Place dal Puart,,,,square,way
179292,Trieste,Triest,,Tržaška,Triest,county,relation
541958,Capodistria,Cjaudistrie,,Koper,,municipality,relation
541989,Pirano,Piran,,Piran,Pirian,municipality,relation
541990,Isola,Isule,,Izola,,municipality,relation
1675776,Plezzo,Pleç,,Bovec,Flitsch,municipality,relation
1675777,Caporetto,Cjaurêt,,Kobarid,Karfreit,municipality,relation
1675778,Tolmino,Tulmin,,,,municipality,relation
1675785,Canale d'Isonzo,Cjanâl dal Lusinç,,,,municipality,relation
1675786,Nuova Gorizia,Gnove Gurize,,Nova Gorica,Neu-Görz,municipality,relation
1675826,Merna-Castagnevizza,Merne-Castagnevize,,,,municipality,relation
2174015,Alpi Giulie,Alps Juliis,,Julijske Alpe,Julische Alpen,region,relation
2668952,Unione Europea,Union Europeane,,Evropska Unija,Europäische Union,supranational_union,relation
5504660,Ancarano,Ancaran,,Ankaran,,municipality,relation
6504158,Isola di Grado,Isule di Grau,,,,island,relation
